에피소드=1,아파트수=0, 병원수=0, 기지국수=2, ITS수=6, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10321.0, 누적 만족도=100, 누적보상=10400.0
에피소드=14,아파트수=0, 병원수=3, 기지국수=0, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11369.0, 누적 만족도=60, 누적보상=-31200.0
에피소드=15,아파트수=0, 병원수=2, 기지국수=1, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11365.0, 누적 만족도=100, 누적보상=10400.0
에피소드=16,아파트수=227, 병원수=271, 기지국수=280, ITS수=262, 수용 가능 인원=45300, 인구수=44812.0, 누적자본=224944177.0, 누적 만족도=100, 누적보상=11893.0
에피소드=17,아파트수=0, 병원수=1, 기지국수=3, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11380.0, 누적 만족도=100, 누적보상=10360.0
에피소드=18,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11376.0, 누적 만족도=100, 누적보상=10360.0
에피소드=19,아파트수=0, 병원수=3, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-12428.0, 누적 만족도=100, 누적보상=10400.0
에피소드=20,아파트수=275, 병원수=263, 기지국수=248, ITS수=254, 수용 가능 인원=54800, 인구수=54516.0, 누적자본=278253377.0, 누적 만족도=81.0, 누적보상=-3770.0
에피소드=21,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11369.0, 누적 만족도=100, 누적보상=10320.0
에피소드=22,아파트수=272, 병원수=269, 기지국수=231, ITS수=268, 수용 가능 인원=54300, 인구수=54023.0, 누적자본=279715234.0, 누적 만족도=67.0, 누적보상=-7999.0
에피소드=23,아파트수=278, 병원수=271, 기지국수=242, ITS수=249, 수용 가능 인원=55400, 인구수=55019.0, 누적자본=277871854.0, 누적 만족도=73.0, 누적보상=-9318.0
에피소드=24,아파트수=276, 병원수=269, 기지국수=245, ITS수=250, 수용 가능 인원=55100, 인구수=54959.0, 누적자본=294271910.0, 누적 만족도=76.0, 누적보상=-61257.0
에피소드=25,아파트수=263, 병원수=279, 기지국수=245, ITS수=253, 수용 가능 인원=52600, 인구수=52288.0, 누적자본=270914688.0, 누적 만족도=87.0, 누적보상=4931.0
에피소드=26,아파트수=260, 병원수=253, 기지국수=248, ITS수=279, 수용 가능 인원=51400, 인구수=51227.0, 누적자본=267774446.0, 누적 만족도=94.0, 누적보상=-65.0
에피소드=27,아파트수=279, 병원수=242, 기지국수=275, ITS수=244, 수용 가능 인원=55800, 인구수=55418.0, 누적자본=285688693.0, 누적 만족도=99.0, 누적보상=2722.0
에피소드=28,아파트수=0, 병원수=1, 기지국수=2, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-9257.0, 누적 만족도=100, 누적보상=10400.0
에피소드=29,아파트수=245, 병원수=253, 기지국수=250, ITS수=292, 수용 가능 인원=48700, 인구수=48651.0, 누적자본=260415579.0, 누적 만족도=100, 누적보상=-6676.0
에피소드=30,아파트수=252, 병원수=273, 기지국수=289, ITS수=226, 수용 가능 인원=48500, 인구수=48119.0, 누적자본=240717095.0, 누적 만족도=100, 누적보상=12197.0
에피소드=31,아파트수=276, 병원수=264, 기지국수=276, ITS수=224, 수용 가능 인원=53000, 인구수=52455.0, 누적자본=266556416.0, 누적 만족도=100, 누적보상=12531.0
에피소드=32,아파트수=266, 병원수=250, 기지국수=247, ITS수=277, 수용 가능 인원=53100, 인구수=52952.0, 누적자본=258651066.0, 누적 만족도=86.0, 누적보상=7789.0
에피소드=33,아파트수=266, 병원수=256, 기지국수=269, ITS수=249, 수용 가능 인원=53200, 인구수=52719.0, 누적자본=275454009.0, 누적 만족도=100, 누적보상=9171.0
에피소드=34,아파트수=257, 병원수=270, 기지국수=260, ITS수=253, 수용 가능 인원=51300, 인구수=51156.0, 누적자본=260116093.0, 누적 만족도=100, 누적보상=4060.0
에피소드=35,아파트수=278, 병원수=249, 기지국수=273, ITS수=240, 수용 가능 인원=55400, 인구수=55004.0, 누적자본=284856117.0, 누적 만족도=99.0, 누적보상=3449.0
에피소드=36,아파트수=273, 병원수=282, 기지국수=237, ITS수=248, 수용 가능 인원=54500, 인구수=54078.0, 누적자본=276513330.0, 누적 만족도=73.0, 누적보상=3112.0
에피소드=37,아파트수=260, 병원수=261, 기지국수=263, ITS수=256, 수용 가능 인원=51900, 인구수=51687.0, 누적자본=267272487.0, 누적 만족도=100, 누적보상=-5748.0
에피소드=38,아파트수=0, 병원수=1, 기지국수=1, ITS수=5, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10318.0, 누적 만족도=100, 누적보상=10360.0
에피소드=39,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11378.0, 누적 만족도=100, 누적보상=10320.0
에피소드=40,아파트수=249, 병원수=271, 기지국수=255, ITS수=265, 수용 가능 인원=49800, 인구수=49594.0, 누적자본=267670738.0, 누적 만족도=100, 누적보상=-17293.0
에피소드=41,아파트수=259, 병원수=277, 기지국수=234, ITS수=270, 수용 가능 인원=51200, 인구수=50860.0, 누적자본=259500455.0, 누적 만족도=83.0, 누적보상=-5286.0
에피소드=42,아파트수=265, 병원수=245, 기지국수=242, ITS수=288, 수용 가능 인원=53000, 인구수=52904.0, 누적자본=270419770.0, 누적 만족도=82.0, 누적보상=3225.0
에피소드=43,아파트수=258, 병원수=257, 기지국수=267, ITS수=258, 수용 가능 인원=51100, 인구수=50816.0, 누적자본=256953331.0, 누적 만족도=100, 누적보상=12376.0
에피소드=44,아파트수=0, 병원수=1, 기지국수=2, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10314.0, 누적 만족도=100, 누적보상=10400.0
에피소드=45,아파트수=274, 병원수=271, 기지국수=239, ITS수=256, 수용 가능 인원=54700, 인구수=54444.0, 누적자본=277793887.0, 누적 만족도=73.0, 누적보상=-2862.0
에피소드=46,아파트수=231, 병원수=253, 기지국수=277, ITS수=279, 수용 가능 인원=46200, 인구수=45752.0, 누적자본=228971912.0, 누적 만족도=100, 누적보상=11417.0
에피소드=47,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10305.0, 누적 만족도=100, 누적보상=10280.0
에피소드=48,아파트수=256, 병원수=267, 기지국수=266, ITS수=251, 수용 가능 인원=51000, 인구수=50878.0, 누적자본=254105097.0, 누적 만족도=100, 누적보상=10471.0
에피소드=49,아파트수=266, 병원수=249, 기지국수=259, ITS수=266, 수용 가능 인원=52700, 인구수=52430.0, 누적자본=261793432.0, 누적 만족도=98.0, 누적보상=10324.0
에피소드=50,아파트수=271, 병원수=244, 기지국수=283, ITS수=242, 수용 가능 인원=53900, 인구수=53713.0, 누적자본=274639672.0, 누적 만족도=100, 누적보상=10916.0
에피소드=51,아파트수=274, 병원수=247, 기지국수=250, ITS수=269, 수용 가능 인원=54800, 인구수=54359.0, 누적자본=277557535.0, 누적 만족도=83.0, 누적보상=1265.0
에피소드=52,아파트수=263, 병원수=274, 기지국수=252, ITS수=251, 수용 가능 인원=52000, 인구수=51575.0, 누적자본=271564596.0, 누적 만족도=96.0, 누적보상=20.0
에피소드=53,아파트수=263, 병원수=263, 기지국수=257, ITS수=257, 수용 가능 인원=52500, 인구수=52142.0, 누적자본=266791451.0, 누적 만족도=98.0, 누적보상=3232.0
에피소드=54,아파트수=250, 병원수=273, 기지국수=239, ITS수=278, 수용 가능 인원=49900, 인구수=49747.0, 누적자본=260515667.0, 누적 만족도=92.0, 누적보상=7240.0
에피소드=55,아파트수=255, 병원수=258, 기지국수=249, ITS수=278, 수용 가능 인원=50400, 인구수=50065.0, 누적자본=254794453.0, 누적 만족도=100.0, 누적보상=-13983.0
에피소드=56,아파트수=245, 병원수=259, 기지국수=254, ITS수=282, 수용 가능 인원=48900, 인구수=48369.0, 누적자본=234447919.0, 누적 만족도=100, 누적보상=9114.0
에피소드=57,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10305.0, 누적 만족도=100, 누적보상=10280.0
에피소드=58,아파트수=250, 병원수=278, 기지국수=260, ITS수=252, 수용 가능 인원=49400, 인구수=49031.0, 누적자본=251091820.0, 누적 만족도=100, 누적보상=11245.0
에피소드=59,아파트수=290, 병원수=260, 기지국수=239, ITS수=251, 수용 가능 인원=57400, 인구수=56975.0, 누적자본=280730177.0, 누적 만족도=62.0, 누적보상=-15809.0
에피소드=60,아파트수=0, 병원수=1, 기지국수=4, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11382.0, 누적 만족도=100, 누적보상=10400.0
에피소드=61,아파트수=268, 병원수=274, 기지국수=246, ITS수=252, 수용 가능 인원=53600, 인구수=53078.0, 누적자본=280351610.0, 누적 만족도=85.0, 누적보상=-1599.0
에피소드=62,아파트수=249, 병원수=271, 기지국수=271, ITS수=249, 수용 가능 인원=49800, 인구수=49584.0, 누적자본=251253309.0, 누적 만족도=100, 누적보상=12305.0
에피소드=63,아파트수=265, 병원수=282, 기지국수=242, ITS수=251, 수용 가능 인원=52700, 인구수=52586.0, 누적자본=266771077.0, 누적 만족도=83.0, 누적보상=1252.0
에피소드=64,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10319.0, 누적 만족도=100, 누적보상=10320.0
에피소드=65,아파트수=0, 병원수=1, 기지국수=3, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11384.0, 누적 만족도=100, 누적보상=10360.0
에피소드=66,아파트수=267, 병원수=269, 기지국수=251, ITS수=253, 수용 가능 인원=53200, 인구수=53013.0, 누적자본=262852450.0, 누적 만족도=89.0, 누적보상=10446.0
에피소드=67,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10316.0, 누적 만족도=100, 누적보상=10360.0
에피소드=68,아파트수=259, 병원수=271, 기지국수=268, ITS수=242, 수용 가능 인원=51800, 인구수=51525.0, 누적자본=265843521.0, 누적 만족도=100, 누적보상=6315.0
에피소드=69,아파트수=227, 병원수=278, 기지국수=265, ITS수=270, 수용 가능 인원=45400, 인구수=45230.0, 누적자본=223623206.0, 누적 만족도=100, 누적보상=11735.0
에피소드=70,아파트수=269, 병원수=262, 기지국수=258, ITS수=251, 수용 가능 인원=53700, 인구수=53561.0, 누적자본=271189006.0, 누적 만족도=93.0, 누적보상=5014.0
에피소드=71,아파트수=0, 병원수=1, 기지국수=3, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-9260.0, 누적 만족도=100, 누적보상=10400.0
에피소드=72,아파트수=255, 병원수=266, 기지국수=256, ITS수=263, 수용 가능 인원=51000, 인구수=50869.0, 누적자본=274745764.0, 누적 만족도=100, 누적보상=2835.0
에피소드=73,아파트수=262, 병원수=255, 기지국수=275, ITS수=248, 수용 가능 인원=52000, 인구수=51918.0, 누적자본=270744961.0, 누적 만족도=100, 누적보상=12618.0
에피소드=74,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11377.0, 누적 만족도=100, 누적보상=10320.0
에피소드=75,아파트수=0, 병원수=1, 기지국수=4, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11385.0, 누적 만족도=100, 누적보상=10360.0
에피소드=76,아파트수=255, 병원수=251, 기지국수=274, ITS수=260, 수용 가능 인원=50900, 인구수=50525.0, 누적자본=263445198.0, 누적 만족도=100, 누적보상=8874.0
에피소드=77,아파트수=262, 병원수=250, 기지국수=259, ITS수=269, 수용 가능 인원=52400, 인구수=51883.0, 누적자본=277625320.0, 누적 만족도=100, 누적보상=7230.0
에피소드=78,아파트수=236, 병원수=302, 기지국수=257, ITS수=245, 수용 가능 인원=47200, 인구수=46871.0, 누적자본=249098023.0, 누적 만족도=100, 누적보상=10241.0
에피소드=79,아파트수=234, 병원수=250, 기지국수=286, ITS수=270, 수용 가능 인원=46400, 인구수=46114.0, 누적자본=242703790.0, 누적 만족도=100, 누적보상=12324.0
에피소드=80,아파트수=0, 병원수=2, 기지국수=1, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11368.0, 누적 만족도=100, 누적보상=10360.0
에피소드=81,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11376.0, 누적 만족도=100, 누적보상=10400.0
에피소드=82,아파트수=0, 병원수=0, 기지국수=4, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10325.0, 누적 만족도=100, 누적보상=10400.0
에피소드=83,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11371.0, 누적 만족도=100, 누적보상=10400.0
에피소드=84,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10309.0, 누적 만족도=100, 누적보상=10360.0
에피소드=85,아파트수=277, 병원수=269, 기지국수=252, ITS수=242, 수용 가능 인원=55300, 인구수=54901.0, 누적자본=287045433.0, 누적 만족도=83.0, 누적보상=5115.0
에피소드=86,아파트수=247, 병원수=255, 기지국수=262, ITS수=276, 수용 가능 인원=49100, 인구수=48816.0, 누적자본=244130494.0, 누적 만족도=100, 누적보상=12312.0
에피소드=87,아파트수=272, 병원수=262, 기지국수=249, ITS수=257, 수용 가능 인원=54400, 인구수=54184.0, 누적자본=278936455.0, 누적 만족도=83.0, 누적보상=-6497.0
에피소드=88,아파트수=283, 병원수=243, 기지국수=268, ITS수=246, 수용 가능 인원=56300, 인구수=55878.0, 누적자본=293443959.0, 누적 만족도=92.0, 누적보상=-2413.0
에피소드=89,아파트수=278, 병원수=230, 기지국수=249, ITS수=283, 수용 가능 인원=55600, 인구수=55367.0, 누적자본=280720947.0, 누적 만족도=78.0, 누적보상=3406.0
에피소드=90,아파트수=258, 병원수=280, 기지국수=249, ITS수=253, 수용 가능 인원=51500, 인구수=51189.0, 누적자본=266202928.0, 누적 만족도=95.0, 누적보상=-1957.0
에피소드=91,아파트수=254, 병원수=275, 기지국수=254, ITS수=257, 수용 가능 인원=50400, 인구수=50018.0, 누적자본=259243154.0, 누적 만족도=100, 누적보상=11875.0
에피소드=92,아파트수=0, 병원수=1, 기지국수=2, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10321.0, 누적 만족도=100, 누적보상=10400.0
에피소드=93,아파트수=259, 병원수=269, 기지국수=267, ITS수=245, 수용 가능 인원=51400, 인구수=51201.0, 누적자본=264157594.0, 누적 만족도=100, 누적보상=12500.0
에피소드=94,아파트수=274, 병원수=240, 기지국수=268, ITS수=258, 수용 가능 인원=54600, 인구수=54508.0, 누적자본=289551926.0, 누적 만족도=97.0, 누적보상=2198.0
에피소드=95,아파트수=262, 병원수=257, 기지국수=251, ITS수=270, 수용 가능 인원=52400, 인구수=52346.0, 누적자본=277380253.0, 누적 만족도=92.0, 누적보상=-27013.0
에피소드=96,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10322.0, 누적 만족도=100, 누적보상=10400.0
에피소드=97,아파트수=243, 병원수=274, 기지국수=276, ITS수=247, 수용 가능 인원=48600, 인구수=48503.0, 누적자본=258444233.0, 누적 만족도=100, 누적보상=8321.0
에피소드=98,아파트수=241, 병원수=272, 기지국수=282, ITS수=245, 수용 가능 인원=48200, 인구수=47685.0, 누적자본=232543466.0, 누적 만족도=100, 누적보상=12069.0
에피소드=99,아파트수=0, 병원수=1, 기지국수=1, ITS수=4, 수용 가능 인원=0, 인구수=0.0, 누적자본=-9248.0, 누적 만족도=100, 누적보상=10320.0
에피소드=100,아파트수=266, 병원수=252, 기지국수=246, ITS수=276, 수용 가능 인원=53200, 인구수=52857.0, 누적자본=273298573.0, 누적 만족도=86.0, 누적보상=1611.0
에피소드=101,아파트수=259, 병원수=266, 기지국수=242, ITS수=273, 수용 가능 인원=51800, 인구수=51739.0, 누적자본=287746214.0, 누적 만족도=87.0, 누적보상=-42412.0
에피소드=102,아파트수=276, 병원수=240, 기지국수=270, ITS수=254, 수용 가능 인원=55200, 인구수=54992.0, 누적자본=287049521.0, 누적 만족도=97.0, 누적보상=-7437.0
에피소드=103,아파트수=230, 병원수=251, 기지국수=271, ITS수=288, 수용 가능 인원=46000, 인구수=45690.0, 누적자본=231677200.0, 누적 만족도=100, 누적보상=11659.0
에피소드=104,아파트수=256, 병원수=258, 기지국수=251, ITS수=275, 수용 가능 인원=51200, 인구수=50910.0, 누적자본=262337832.0, 누적 만족도=98.0, 누적보상=7201.0
에피소드=105,아파트수=240, 병원수=277, 기지국수=271, ITS수=252, 수용 가능 인원=47900, 인구수=47669.0, 누적자본=248405434.0, 누적 만족도=100, 누적보상=11665.0
에피소드=106,아파트수=278, 병원수=262, 기지국수=249, ITS수=251, 수용 가능 인원=55600, 인구수=55581.0, 누적자본=279654560.0, 누적 만족도=77.0, 누적보상=-793.0
에피소드=107,아파트수=271, 병원수=274, 기지국수=236, ITS수=259, 수용 가능 인원=54200, 인구수=53959.0, 누적자본=275666135.0, 누적 만족도=72.0, 누적보상=-19262.0
에피소드=108,아파트수=248, 병원수=232, 기지국수=299, ITS수=261, 수용 가능 인원=49600, 인구수=49320.0, 누적자본=256396067.0, 누적 만족도=100, 누적보상=12204.0
에피소드=109,아파트수=269, 병원수=260, 기지국수=252, ITS수=259, 수용 가능 인원=53300, 인구수=53101.0, 누적자본=258200834.0, 누적 만족도=90.0, 누적보상=10971.0
에피소드=110,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10310.0, 누적 만족도=100, 누적보상=10400.0
에피소드=111,아파트수=266, 병원수=248, 기지국수=273, ITS수=253, 수용 가능 인원=53200, 인구수=52957.0, 누적자본=262696909.0, 누적 만족도=100, 누적보상=9686.0
에피소드=112,아파트수=268, 병원수=251, 기지국수=253, ITS수=268, 수용 가능 인원=53500, 인구수=52919.0, 누적자본=271887954.0, 누적 만족도=92.0, 누적보상=4147.0
에피소드=113,아파트수=283, 병원수=242, 기지국수=268, ITS수=247, 수용 가능 인원=56600, 인구수=56390.0, 누적자본=284407033.0, 누적 만족도=90.0, 누적보상=3294.0
에피소드=114,아파트수=292, 병원수=257, 기지국수=263, ITS수=228, 수용 가능 인원=58400, 인구수=58159.0, 누적자본=294415081.0, 누적 만족도=80.0, 누적보상=2913.0
에피소드=115,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10316.0, 누적 만족도=100, 누적보상=10320.0
에피소드=116,아파트수=244, 병원수=256, 기지국수=287, ITS수=253, 수용 가능 인원=48500, 인구수=48321.0, 누적자본=251466841.0, 누적 만족도=100, 누적보상=-2387.0
에피소드=117,아파트수=268, 병원수=236, 기지국수=263, ITS수=273, 수용 가능 인원=53400, 인구수=53037.0, 누적자본=286338467.0, 누적 만족도=99.0, 누적보상=-21366.0
에피소드=118,아파트수=269, 병원수=269, 기지국수=243, ITS수=259, 수용 가능 인원=53700, 인구수=53456.0, 누적자본=259020718.0, 누적 만족도=81.0, 누적보상=5667.0
에피소드=119,아파트수=248, 병원수=264, 기지국수=263, ITS수=265, 수용 가능 인원=49600, 인구수=49237.0, 누적자본=254418420.0, 누적 만족도=100, 누적보상=7085.0
에피소드=120,아파트수=239, 병원수=261, 기지국수=260, ITS수=280, 수용 가능 인원=47600, 인구수=47260.0, 누적자본=240616915.0, 누적 만족도=100, 누적보상=10034.0
에피소드=121,아파트수=256, 병원수=252, 기지국수=260, ITS수=272, 수용 가능 인원=51100, 인구수=50697.0, 누적자본=272170200.0, 누적 만족도=100, 누적보상=-3025.0
에피소드=122,아파트수=0, 병원수=0, 기지국수=3, ITS수=4, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10319.0, 누적 만족도=100, 누적보상=10360.0
에피소드=123,아파트수=272, 병원수=258, 기지국수=241, ITS수=269, 수용 가능 인원=54400, 인구수=54166.0, 누적자본=282105202.0, 누적 만족도=76.0, 누적보상=-2343.0
에피소드=124,아파트수=252, 병원수=242, 기지국수=264, ITS수=282, 수용 가능 인원=50400, 인구수=50190.0, 누적자본=265495954.0, 누적 만족도=100, 누적보상=-8834.0
에피소드=125,아파트수=247, 병원수=266, 기지국수=280, ITS수=247, 수용 가능 인원=49400, 인구수=49224.0, 누적자본=246872793.0, 누적 만족도=100, 누적보상=11737.0
에피소드=126,아파트수=256, 병원수=241, 기지국수=245, ITS수=298, 수용 가능 인원=51200, 인구수=51074.0, 누적자본=262809711.0, 누적 만족도=92.0, 누적보상=-101.0
에피소드=127,아파트수=228, 병원수=280, 기지국수=263, ITS수=269, 수용 가능 인원=45300, 인구수=44884.0, 누적자본=230476047.0, 누적 만족도=100, 누적보상=12016.0
에피소드=128,아파트수=269, 병원수=250, 기지국수=280, ITS수=241, 수용 가능 인원=53800, 인구수=53597.0, 누적자본=270919917.0, 누적 만족도=100, 누적보상=12355.0
에피소드=129,아파트수=264, 병원수=275, 기지국수=259, ITS수=242, 수용 가능 인원=52600, 인구수=52403.0, 누적자본=291316449.0, 누적 만족도=98.0, 누적보상=-22684.0
에피소드=130,아파트수=251, 병원수=266, 기지국수=241, ITS수=282, 수용 가능 인원=50200, 인구수=49874.0, 누적자본=266349144.0, 누적 만족도=94.0, 누적보상=-32689.0
에피소드=131,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11378.0, 누적 만족도=100, 누적보상=10320.0
에피소드=132,아파트수=270, 병원수=263, 기지국수=262, ITS수=245, 수용 가능 인원=54000, 인구수=53650.0, 누적자본=274624099.0, 누적 만족도=96.0, 누적보상=6811.0
에피소드=133,아파트수=0, 병원수=1, 기지국수=2, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-9257.0, 누적 만족도=100, 누적보상=10400.0
에피소드=134,아파트수=276, 병원수=273, 기지국수=241, ITS수=250, 수용 가능 인원=55100, 인구수=54713.0, 누적자본=281596245.0, 누적 만족도=74.0, 누적보상=-5359.0
에피소드=135,아파트수=266, 병원수=246, 기지국수=282, ITS수=246, 수용 가능 인원=53200, 인구수=52997.0, 누적자본=280243907.0, 누적 만족도=100, 누적보상=5775.0
에피소드=136,아파트수=270, 병원수=257, 기지국수=271, ITS수=242, 수용 가능 인원=53900, 인구수=53513.0, 누적자본=270405959.0, 누적 만족도=100, 누적보상=12567.0
에피소드=137,아파트수=275, 병원수=256, 기지국수=253, ITS수=256, 수용 가능 인원=55000, 인구수=54843.0, 누적자본=282275672.0, 누적 만족도=84.0, 누적보상=689.0
에피소드=138,아파트수=228, 병원수=258, 기지국수=304, ITS수=250, 수용 가능 인원=45600, 인구수=45411.0, 누적자본=215476505.0, 누적 만족도=100, 누적보상=11869.0
에피소드=139,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10313.0, 누적 만족도=100, 누적보상=10280.0
에피소드=140,아파트수=0, 병원수=2, 기지국수=1, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-11365.0, 누적 만족도=100, 누적보상=10280.0
에피소드=141,아파트수=263, 병원수=248, 기지국수=274, ITS수=255, 수용 가능 인원=52200, 인구수=51892.0, 누적자본=281827974.0, 누적 만족도=100, 누적보상=-22177.0
에피소드=142,아파트수=0, 병원수=3, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-12425.0, 누적 만족도=100, 누적보상=10360.0
에피소드=143,아파트수=248, 병원수=256, 기지국수=257, ITS수=279, 수용 가능 인원=49200, 인구수=49009.0, 누적자본=254849580.0, 누적 만족도=100, 누적보상=11613.0
에피소드=144,아파트수=252, 병원수=255, 기지국수=267, ITS수=266, 수용 가능 인원=50100, 인구수=49551.0, 누적자본=247239584.0, 누적 만족도=100, 누적보상=4295.0
에피소드=145,아파트수=0, 병원수=0, 기지국수=3, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-9265.0, 누적 만족도=100, 누적보상=10400.0
에피소드=146,아파트수=272, 병원수=271, 기지국수=241, ITS수=256, 수용 가능 인원=53200, 인구수=53091.0, 누적자본=283193399.0, 누적 만족도=80.0, 누적보상=-16797.0
에피소드=147,아파트수=267, 병원수=266, 기지국수=260, ITS수=247, 수용 가능 인원=52600, 인구수=52476.0, 누적자본=277138700.0, 누적 만족도=99.0, 누적보상=-1239.0
에피소드=148,아파트수=265, 병원수=255, 기지국수=237, ITS수=283, 수용 가능 인원=53000, 인구수=52627.0, 누적자본=265469992.0, 누적 만족도=79.0, 누적보상=-605.0
에피소드=149,아파트수=284, 병원수=271, 기지국수=224, ITS수=261, 수용 가능 인원=56700, 인구수=56478.0, 누적자본=292497010.0, 누적 만족도=49.0, 누적보상=-73634.0
에피소드=150,아파트수=244, 병원수=248, 기지국수=276, ITS수=272, 수용 가능 인원=48800, 인구수=48563.0, 누적자본=250119463.0, 누적 만족도=100, 누적보상=12394.0
